Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Serbia,SRB,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.9123,10.0308,11.6615,63.1659,66.91366,64.39825127,57.585425,58.3814,66.71380833,67.14581667,58.453525,55.72348333,67.5806,77.72893333,73.3334,87.9733,85.15885,88.40530833
Sub-Saharan Africa (developing only),SSA,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Sudan,SSD,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa (all income levels),SSF,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Small states,SST,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sao Tome and Principe,STP,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,28.75000003,28.75000003,28.75000003,28.75000003,28.75000003,28.75000003,28.75000003,28.75000003,28.75000003,28.75000003,28.75000003,28.36017029,27.05341667,24.51516667,25.40816667,25.54325,30.22908333,37.55807096,36.15472444,35.02458357,34.77139877,38.39946445,40.99860203,42.33519847,44.1586674,44.60438885,38.58901223,54.21121524,86.34333333,124.67225,143.3309167,201.8159167,321.3370833,429.8541667,732.6281667,1420.341833,2203.163583,4552.505917,6883.242833,7118.958333,7978.171667,8842.109167,9088.325,9347.583333,9902.324167,10557.97033,12448.6425,13536.755,14695.20167,16208.45125,18498.60132,17622.93501,19068.41681,18449.95262,18466.40305
Suriname,SUR,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0.001885,0.001885,0.001885,0.001885,0.001885,0.001885,0.001885,0.001885,0.001885,0.001885,0.001885,0.001883583,0.001785,0.001785,0.001785,0.001785,0.001785,0.001785,0.001785,0.001785,0.001785,0.001785,0.001785,0.001785,0.001785,0.001785,0.001785,0.001785,0.001785,0.001785,0.001785,0.001785,0.001785,0.001785,0.222460758,0.442771989,0.401018354,0.401566152,0.401606426,0.834084264,1.322490515,2.178182254,2.34675,2.601333333,2.733583333,2.731666667,2.74375,2.745,2.745,2.745,2.745416667,3.268,3.3,3.3,3.3
Slovak Republic,SVK,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.76958333,32.04483333,29.71341667,30.65375,33.61616667,35.23341667,41.36283333,46.03516667,48.35483333,45.32675,36.77291667,32.25691667,31.01825,29.69725,24.69433333,21.36141667,,,,,,
Slovenia,SVN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.5712,81.28699167,113.2418833,128.8085583,118.5184667,135.3643083,159.6883333,166.1341667,181.7691933,222.6560858,242.748835,240.248215,207.1137157,192.3811243,192.705468,191.0282578,,,,,,,,
Sweden,SWE,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,5.173210004,5.173210004,5.173210004,5.173210004,5.173210004,5.173210004,5.173210004,5.173210004,5.173210004,5.173210004,5.173210004,5.125905248,4.762416666,4.367249999,4.439424999,4.152191666,4.355891666,4.481641666,4.518474999,4.287083332,4.229574999,5.063441666,6.282608332,7.667108332,8.271799999,8.603925,7.123583333,6.340441667,6.12715,6.446875833,5.91879,6.047466667,5.823833333,7.783426667,7.71597,7.133268333,6.705955833,7.634894167,7.949868167,8.262428333,9.162244167,10.32913583,9.737123333,8.086304167,7.348886667,7.473088333,7.378249167,6.75877,6.591099167,7.653819167,7.207524167,6.493543333,6.775015833,6.513971667,6.860785
Swaziland,SWZ,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0.714286,0.714286,0.714286,0.714286,0.714286,0.714286,0.714286,0.714286,0.714286,0.714286,0.714286,0.715216999,0.768704513,0.693959098,0.679477004,0.739507755,0.869565218,0.869565218,0.869565218,0.841798071,0.77879,0.876443333,1.085815833,1.1141,1.4752775,2.222915833,2.285031666,2.036033333,2.2734675,2.6226775,2.587320833,2.761315,2.852014167,3.267741583,3.550798333,3.627085,4.299349167,4.607961667,5.528284167,6.109484167,6.939828333,8.609180833,10.54074667,7.564749167,6.4596925,6.359328333,6.771549167,7.045365,8.261223333,8.473674158,7.321221961,7.261132132,8.209968627,9.655056069,10.85265557
Sint Maarten (Dutch part),SXM,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,4.761894753,4.761894753,4.761894753,4.761894753,4.761894753,4.761894753,4.761894753,4.828032803,5.555546103,5.555546103,5.555546103,5.485762763,5.338533332,5.442283332,5.703091666,6.026799999,7.418883332,7.643383332,6.952466666,6.332649999,6.391949999,6.314924999,6.552541666,6.767641666,7.058866666,7.134333333,6.176791667,5.600008333,5.383566667,5.645716667,5.3369,5.289308333,5.121983333,5.181533333,5.055858333,4.761975,4.969983333,5.026341667,5.262191667,5.342583333,5.713816667,5.857541667,5.480033333,5.400716667,5.5,5.5,5.519691667,6.701059538,9.457243283,13.60994045,12.06775664,12.38103191,13.70403121,12.05831667,12.746875
Syrian Arab Republic,SYR,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,3.579999999,3.579999999,3.689999999,3.819999999,3.819999999,3.819999999,3.819999999,3.819999999,3.819999999,3.819999999,3.819999999,3.819999999,3.819999999,3.823249999,3.732916666,3.699999999,3.852666666,3.924999999,3.924999999,3.924999999,3.924999999,3.924999999,3.924999999,3.924999999,3.925,3.925,3.925,3.925,11.225,11.225,11.225,11.225,11.225,11.225,11.225,11.225,11.225,11.225,11.225,11.225,11.225,11.225,11.225,11.225,11.225,11.225,11.225,11.225,11.225,11.225,11.225,11.225,11.225,11.225,11.225
Turks and Caicos Islands,TCA,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,245.1951014,245.2601016,245.0138507,245.0163507,245.0271841,245.0609342,245.6784366,246.0009378,247.5646938,259.9605744,276.403137,275.3564567,252.0276275,222.8891831,240.7046676,214.3129003,238.9504943,245.6796866,225.6558602,212.7216443,211.2795554,271.7314526,328.6062527,381.066036,436.9566658,449.2629627,346.3059036,300.5365624,297.8482188,319.0082995,272.264788,282.1069088,264.6918008,283.1625795,555.2046957,499.1484259,511.5524303,583.6693724,589.9517746,615.699132,711.9762744,733.0385071,696.9882036,581.2003139,528.2848093,527.4681428,522.8901096,479.2667826,447.8052556,472.1862908,495.2770216,471.8661141,510.5271359,494.0400374,494.4149529
Togo,TGO,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,245.1951014,245.2601016,245.0138507,245.0163507,245.0271841,245.0609342,245.6784366,246.0009378,247.5646938,259.9605744,276.403137,275.3564567,252.0276275,222.8891831,240.7046676,214.3129003,238.9504943,245.6796866,225.6558602,212.7216443,211.2795554,271.7314526,328.6062527,381.066036,436.9566658,449.2629627,346.3059036,300.5365624,297.8482188,319.0082995,272.264788,282.1069088,264.6918008,283.1625795,555.2046957,499.1484259,511.5524303,583.6693724,589.9517746,615.699132,711.9762744,733.0385071,696.9882036,581.2003139,528.2848093,527.4681428,522.8901096,479.2667826,447.8052556,472.1862908,495.2770216,471.8661141,510.5271359,494.0400374,494.4149529
Thailand,THA,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,21.18177353,21.05843958,20.88010535,20.83007886,20.80000002,20.80000002,20.80000002,20.80000002,20.80000002,20.80000002,20.80000002,20.8,20.80002949,20.49158798,20.3751028,20.37926949,20.40010292,20.40010292,20.3361026,20.41893635,20.47635331,21.82044342,23.00011604,23.00011604,23.63936927,27.15888702,26.29888269,25.72279645,25.29387761,25.70204634,25.58546242,25.51679541,25.40012815,25.31961108,25.14995189,24.9151757,25.34268286,31.36433445,41.3593875,37.81365583,40.11180333,44.4319,42.96008333,41.48461667,40.22241492,40.22013021,37.88198322,34.51818059,33.31330064,34.28577412,31.685705,30.49173333,31.08309167,30.72596667,32.47983333
Tajikistan,TJK,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002468518,0.010357405,0.024494348,0.122858703,0.2955,0.562333333,0.776625,1.237791667,2.07625,2.372191667,2.764133333,3.061366667,2.970508333,3.116566667,3.298408333,3.442483333,3.430725,4.142708333,4.378966667,4.610183333,4.737708333,4.764233333,4.934758333
Turkmenistan,TKM,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.19833333,110.9166667,3257.666667,4143.416667,4890.166667,5200,5200,5200,,,,,,,,,,,,,
Timor-Leste,TLS,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
Tonga,TON,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0.892857,0.892857,0.892857,0.892857,0.892857,0.892857,0.892857,0.892857,0.892857,0.892857,0.892857,0.880607842,0.819200569,0.704113908,0.695845221,0.76390188,0.818316895,0.901861161,0.873694282,0.89467679,0.878279549,0.870249477,0.985902365,1.11005951,1.13956486,1.431952417,1.496034154,1.428237269,1.274988445,1.261232855,1.280036865,1.296114589,1.347170685,1.384088832,1.320219604,1.270942628,1.231974399,1.263518428,1.49205537,1.599132372,1.758502604,2.123574169,2.195187335,2.145892252,1.971562793,1.943036217,2.025880795,1.970933657,1.942444257,2.034493613,1.905987842,1.72895071,1.719507016,1.773713119,1.846773685
Trinidad and Tobago,TTO,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,1.714290001,1.714290001,1.714290001,1.714290001,1.714290001,1.714290001,1.714290001,1.738099167,2.000000001,2.000000001,2.000000001,1.974876153,1.92128071,1.959220537,2.053230911,2.169797595,2.435786432,2.399999999,2.399999999,2.399999999,2.399999999,2.399999999,2.399999999,2.399999999,2.4,2.45,3.6,3.6,3.84375,4.25,4.25,4.25,4.25,5.351096667,5.924929167,5.947795833,6.005065833,6.251678333,6.2983075,6.2989,6.299796667,6.233216667,6.248683333,6.2951,6.298991667,6.299558333,6.312283333,6.328033333,6.289433333,6.324908333,6.375508333,6.409300706,6.429602656,6.442629398,6.407242912
Tunisia,TUN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0.419999999,0.419999999,0.419999999,0.419999999,0.446249999,0.525,0.525,0.525,0.525,0.525,0.525,0.522916666,0.477083333,0.421595833,0.436508332,0.402266666,0.428774999,0.428949999,0.416170832,0.406462499,0.404954166,0.493804166,0.590687499,0.678766666,0.776833333,0.834495833,0.794029167,0.8286625,0.857804167,0.949320833,0.878333333,0.924620833,0.884433333,1.003741667,1.011554167,0.94575,0.973408333,1.105908333,1.138725,1.186225,1.370683333,1.4387125,1.421733333,1.288458333,1.245466667,1.297433333,1.331025,1.281358333,1.232141667,1.350275,1.4314,1.407783333,1.561891667,1.624658333,1.697675
Turkey,TUR,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,9.02E-06,9.02E-06,9.02E-06,9.02E-06,9.04E-06,9.04E-06,9.04E-06,9.04E-06,9.04E-06,9.04E-06,1.13E-05,1.49E-05,1.42E-05,1.42E-05,1.39E-05,1.44E-05,1.61E-05,1.80E-05,2.43E-05,3.11E-05,7.60E-05,0.000111219,0.000162553,0.000225457,0.000366678,0.000521983,0.000674512,0.000857214,0.001422346,0.002121679,0.002608642,0.004171816,0.006872423,0.010984628,0.029608676,0.045845061,0.081404892,0.151865,0.26072425,0.418782917,0.6252185,1.225588083,1.507226417,1.500885209,1.42553725,1.343583108,1.428453413,1.302930905,1.301521703,1.549959776,1.50284863,1.674954552,1.796000944,1.903768242,2.188542418
Tuvalu,TUV,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzania,TZA,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,7.142860006,7.142860006,7.142860006,7.142860006,7.142860006,7.142860006,7.142860006,7.142860006,7.142860006,7.142860006,7.142860006,7.142859999,7.142899999,7.020383688,7.134841101,7.366791666,8.376774999,8.289208333,7.712049999,8.216624999,8.196591666,8.283508333,9.282591666,11.14278333,15.29225,17.47233333,32.69801667,64.26035,99.29210833,143.3769167,195.0559167,219.1574167,297.7080833,405.2740167,509.630875,574.7617417,579.9766667,612.1225,664.6712083,744.759075,800.4085167,876.4116667,966.5827843,1038.419007,1089.334771,1128.934179,1251.899973,1245.035464,1196.310709,1320.312061,1409.272211,1572.116225,1583.002787,1600.444317,
Uganda,UGA,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0.07143,0.07143,0.07143,0.07143,0.07143,0.07143,0.07143,0.07143,0.07143,0.07143,0.07143,0.071429996,0.07143,0.0702145,0.0713595,0.07421925,0.082661667,0.08259,0.077356667,0.074828333,0.07417,0.500523333,0.940466667,1.538625,3.597025,6.7202,14,42.84126667,106.1358333,223.0916063,428.8546667,734.0099167,1133.834333,1195.01675,979.4454167,968.9166667,1046.08475,1083.008667,1240.305833,1454.827167,1644.475333,1755.65875,1797.5505,1963.720083,1810.304714,1780.665777,1831.453405,1723.491772,1720.443883,2030.488074,2177.557507,2522.746321,2504.563078,2586.889569,2599.788521
Ukraine,UKR,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045325,0.327514167,1.473075,1.829468558,1.861658333,2.449541667,4.130441667,5.440233333,5.372158333,5.326625,5.332688333,5.319180667,5.124729,5.05,5.05,5.267221417,7.791240333,7.935639417,7.967562833,7.991029333,7.993,11.88665942
Upper middle income,UMC,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uruguay,URY,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,1.13E-05,1.10E-05,1.10E-05,1.46E-05,1.64E-05,2.90E-05,5.39E-05,0.000104963,0.000231854,0.000248,0.000248,0.000248,0.000530826,0.000857151,0.001098328,0.002235833,0.0033025,0.004646667,0.006023333,0.007838333,0.0090725,0.010793333,0.013853333,0.034375833,0.055893333,0.101155833,0.151434167,0.225521667,0.3585075,0.621178333,1.169484167,2.017663333,3.024811667,3.941091667,5.043916667,6.349,7.971833333,9.441833333,10.47191667,11.3393,12.09959167,13.31911667,21.25696667,28.20868333,28.70373333,24.4786,24.07335833,23.471025,20.94931667,22.56798333,20.059275,19.31420833,20.310575,20.48160833,23.246025
United States,USA,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
Uzbekistan,UZB,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.775,40.06666667,62.91666667,94.49166667,124.625,236.6083333,,,,,,,,,,,,,,
St. Vincent and the Grenadines,VCT,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,1.714290001,1.714290001,1.714290001,1.714290001,1.714290001,1.714290001,1.714290001,1.761908334,2.000000001,2.000000001,2.000000001,1.974872733,1.921278149,1.959219236,2.053232409,2.169795832,2.614670833,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7
"Venezuela, RB",VEN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,3.349583332,3.349833332,3.349666666,3.349666666,0.00435,0.0044,0.0044,0.0044,0.0044,0.0044,0.0044,0.0044,0.0043,0.0043,0.0043,0.0043,0.0043,0.0043,0.0043,0.0043,0.0043,0.0043,0.0043,0.0043,0.007016667,0.0075,0.008083333,0.0145,0.0145,0.034691667,0.046891667,0.056825,0.068383333,0.090841667,0.146858333,0.176841667,0.41735,0.488633333,0.547566667,0.605725,0.679966667,0.723658333,1.16095,1.606958333,1.891333333,2.08975,2.147,2.147,2.147,2.147,2.582060317,4.2893,4.2893,6.047961842,6.28385
Virgin Islands (U.S.),VIR,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
Vietnam,VNM,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,,,,,,,,,,,,,,,,,,,,,,,1.001770923,,,22.74443478,78.29139884,606.5182609,4463.945969,6482.795703,10037.03483,11202.19167,10640.95833,10965.66667,11038.25,11032.58333,11683.33333,13268,13943.16667,14167.75,14725.16667,15279.5,15509.58333,15746,15858.91667,15994.25,16105.125,16302.25,17065.08333,18612.91667,20509.75,20828,20933.41667,21148
Vanuatu,VUT,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,89.76500009,89.76500009,89.76500009,89.76500009,89.76500009,89.76500009,89.76500009,89.76500009,89.76500009,94.44000009,100.9850001,100.6894512,81.61090909,72.0447138,77.80323232,69.27259259,77.23622896,79.41131313,72.9389899,68.75824916,68.29212121,87.82592593,96.2075,99.36766199,99.23333333,106.0316667,106.0758333,109.8491667,104.4258333,116.0416667,117.06125,111.675,113.3916667,121.5808333,116.405,112.1116667,111.7191667,115.8733333,127.5175,129.075,137.6433333,145.3125,139.1983333,122.1891667,111.79,109.2458333,110.6408333,102.4375,101.3341667,106.7408333,96.90583333,89.46916667,92.6375,94.5425,97.07166667
West Bank and Gaza,PSE,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
World,WLD,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samoa,WSM,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0.71429,0.715515,0.71919,0.71919,0.71919,0.71919,0.71919,0.719503333,0.72107,0.72107,0.72107,0.718959734,0.67543,0.612457,0.60658,0.632788583,0.795365499,0.786077499,0.736332832,0.826158332,0.919306666,1.034084999,1.207332499,1.549130833,1.862305833,2.245273333,2.23576,2.121748333,2.080436667,2.270191667,2.309851667,2.399622333,2.466308333,2.568603417,2.535037167,2.473404167,2.462172917,2.559371667,2.947686833,3.013152,3.286361525,3.478040072,3.376258103,2.973237658,2.780723431,2.710336734,2.779294045,2.616572472,2.64417628,2.73077851,2.484656585,2.317472012,2.29231195,2.310900035,2.331768846
"Yemen, Rep.",YEM,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0100612,12.0100612,12.0100612,12.0100612,12.0100612,40.83916682,94.156667,129.2808333,135.8816667,155.7183333,161.7183333,168.6716667,175.625,183.4483333,184.7758333,191.5091667,197.0491667,198.9533333,199.7641667,202.8466667,219.59,213.8,214.3508333,214.89,214.89
South Africa,ZAF,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0.714286,0.714286,0.714286,0.714286,0.714286,0.714286,0.714286,0.714286,0.714286,0.714286,0.714286,0.715216999,0.768704513,0.693959098,0.679477004,0.739507755,0.869565218,0.869565218,0.869565218,0.842022602,0.778833737,0.877578943,1.085815833,1.1141,1.4752775,2.228674999,2.285031666,2.036033333,2.2734675,2.6226775,2.587320833,2.761315,2.852014167,3.267741583,3.550798333,3.627085,4.299349167,4.607961667,5.528284167,6.109484167,6.939828333,8.609180833,10.54074667,7.564749167,6.4596925,6.359328333,6.771549167,7.045365,8.261223333,8.473674158,7.321221961,7.261132132,8.209968627,9.655056069,10.85265557
"Congo, Dem. Rep.",COD,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,1.70E-13,1.75E-13,2.10E-13,2.53E-13,5.50E-13,5.50E-13,5.50E-13,1.16E-12,1.67E-12,1.67E-12,1.67E-12,1.67E-12,1.67E-12,1.67E-12,1.67E-12,1.67E-12,2.64E-12,2.86E-12,2.79E-12,5.76E-12,9.33E-12,1.46E-11,1.92E-11,4.30E-11,1.20E-10,1.66E-10,1.99E-10,3.75E-10,6.23E-10,1.27E-09,2.39E-09,5.19E-08,2.15E-06,2.51E-05,0.011941192,0.070244717,0.501849175,1.3134476,1.607232436,4.020686844,21.83111218,206.7385145,346.6879339,405.3974517,399.4757917,473.9080083,468.278825,516.7498917,559.2925083,809.7858333,905.9134583,919.4913,919.7554083,919.792774,925.2262825
Zambia,ZMB,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0.714286,0.714286,0.714286,0.714286,0.714286,0.714286,0.714286,0.714286,0.714286,0.714286,0.714286,0.714285999,0.000714317,0.000652397,0.00064346,0.00064323,0.000700984,0.000789728,0.000800667,0.000793333,0.000788667,0.000869583,0.00092875,0.001259,0.001813188,0.003139642,0.007788449,0.009519475,0.008266025,0.013813696,0.030289108,0.064639708,0.172213783,0.452762667,0.669370622,0.864119167,1.2079,1.3144975,1.862069167,2.388019167,3.110844167,3.610935,4.398595,4.733271046,4.778875386,4.463503311,3.603072043,4.002522665,3.74566069,5.046109245,4.797136875,4.860665532,5.147252665,5.395887068,6.152816248
Zimbabwe,ZWE,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0.000714286,0.000714286,0.000714286,0.000714286,0.000714286,0.000714286,0.000714286,0.000714286,0.000714286,0.000714286,0.000714286,0.000712195,0.000657832,0.000585715,0.000583579,0.000570764,0.000626077,0.000629064,0.000674824,0.000680497,0.000645291,0.000690976,0.000759946,0.001014234,0.001258937,0.001615516,0.001668476,0.001663462,0.001807734,0.00212134,0.002454518,0.003625489,0.005104267,0.006490494,0.008160799,0.008675219,0.010013713,0.012125047,0.023706013,0.03834471,0.044468376,0.05511466,0.055098291,0.698216071,5.074419415,22.3890396,,,,,,,,,
