"Data Source","World Development Indicators",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014",
"Canada","CAN","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.241552","1.238458","1.228905","1.216226","1.208113","1.209921","1.2091","1.20232","1.186944","1.19081","1.22747","1.219598","1.229333","1.226363","1.232684","1.213644","1.207022","1.213807","1.23439","1.203788","1.220739","1.239904","1.246207","1.251681","",
"Central Europe and the Baltics","CEB","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Switzerland","CHE","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.989543","2.029599","2.026527","2.025395","2.006679","1.980182","1.939424","1.89623","1.879618","1.872205","1.850487","1.838648","1.771118","1.77364","1.753297","1.742756","1.657625","1.600808","1.548664","1.518655","1.509379","1.432545","1.396834","1.379342","",
"Channel Islands","CHI","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","166.142932","194.908096","212.996061","230.182024","253.78554","271.778463","271.46101","276.673726","277.332708","280.240538","286.436881","291.762619","298.613237","307.319489","321.443643","333.69","322.089006","326.068262","342.897625","353.070392","357.334149","348.016847","350.294643","354.906796","",
"China","CHN","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.70800333103993","1.76676666638573","1.86899390374513","2.10219431545875","2.48308904378268","2.76579094081446","2.89086541351654","2.88503713514888","2.8287095581768","2.75327820895963","2.74663785473782","2.74059920976611","2.71540219542191","2.73123505158503","2.84234512673181","2.86171222702441","2.88208637443902","3.02163650558765","3.19459525787107","3.1503972437407","3.31885415144351","3.50553600718135","3.5122787554748","3.51972127692412","",
"Cote d'Ivoire","CIV","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","115.95823780995","112.98188546758","110.436208036734","114.504289911159","164.13209686046","178.530799105974","184.072509704112","188.591017820158","196.30418793673","195.308736321502","190.231828414928","193.896478927801","200.655219579588","199.29706705356","195.184371350002","205.78441207175","203.13046486406","203.658368265752","216.791952167173","220.142253068466","229.190175111909","228.228480037503","233.994869893083","235.280183881746","",
"Cameroon","CMR","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","155.092644696851","155.473012815307","150.064031853607","178.913590358526","191.431187327178","203.667214127571","205.579405798862","209.229622573677","214.859194152694","216.642119648702","217.885021230574","217.674234897133","221.348004317808","217.798376835553","215.17212139151","213.949544730785","215.748064283861","212.294860697762","215.907890211901","222.161308792176","225.217676456024","227.211655608777","229.886750352433","231.93334368554","",
"Congo, Rep.","COG","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93.8870881071708","89.528787255679","86.1587954213042","83.2019732217141","111.414558853757","112.841991522174","130.761375747788","134.931163392725","109.159857550594","139.211218192958","200.134430699279","168.429406904695","162.999739600943","153.019786208942","173.958757953211","204.484766417349","235.127816134062","231.592009883189","284.073355361417","223.713688964474","266.800728050735","289.298994205721","280.860636981523","266.618770800902","",
"Colombia","COL","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","121.100020416893","147.90977100411","176.752883026744","220.898071992658","314.412692854176","366.039631700794","420.127959780954","482.572818369309","547.920371779561","608.37480037146","783.738319878979","816.23655549811","851.881233602146","892.271750261708","931.659333687408","952.784807391845","977.759256724739","1000.36298072892","1055.58185072846","1083.01913693163","1111.16033305309","1161.90989451483","1177.55592829207","1177.95804171839","",
